time,power,alpha,beta,gamma
1455713734926,0.97,303.5473327636719,96.72085571289062,0.4635872542858124
1455713734989,0.97,302.33331298828125,97.07018280029297,0.013887595385313034
1455713735046,0.97,300.9161071777344,97.17159271240234,-0.5056748986244202
1455713735108,0.97,300.3568420410156,97.18048095703125,-0.7792512774467468
1455713735165,0.97,299.73419189453125,97.1696548461914,-0.9760973453521729
1455713735228,0.97,299.6297302246094,97.1374282836914,-1.0422135591506958
1455713735286,0.97,299.55633544921875,97.58418273925781,-1.11895751953125
1455713735348,0.97,299.67864990234375,97.67388153076172,-1.1151872873306274
1455713735405,0.97,300.2901611328125,98.18733978271484,-1.015726089477539
1455713735468,0.97,300.5368957519531,98.38084411621094,-1.006587266921997
1455713735526,0.97,301.1678771972656,98.89432525634766,-0.9448150396347046
1455713735587,0.97,301.4626159667969,99.16934967041016,-0.9679147601127625
1455713735644,0.97,302.6557922363281,99.71617889404297,-0.8282373547554016
1455713735708,0.97,304.0253601074219,100.03922271728516,-0.5632807016372681
1455713735764,0.97,304.6288757324219,100.12939453125,-0.43324753642082214
1455713735827,0.97,305.5653381347656,100.2820053100586,-0.203903466463089
1455713735884,0.97,305.7518310546875,100.35003662109375,-0.18727877736091614
1455713735947,0.97,305.8123474121094,100.45170593261719,-0.13433115184307098
1455713736003,0.97,305.79302978515625,100.466552734375,-0.11726934462785721
1455713736066,0.97,305.02032470703125,100.73297119140625,-0.181800976395607
1455713736123,0.97,304.54241943359375,100.82118225097656,-0.2508951425552368
1455713736186,0.97,303.8853759765625,100.97622680664062,-0.30714860558509827
1455713736243,0.97,303.7297058105469,101.01570129394531,-0.2774645984172821
1455713736306,0.97,303.611083984375,101.0616683959961,-0.1991906315088272
1455713736362,0.97,303.67657470703125,101.10704040527344,-0.17400090396404266
1455713736425,0.97,303.8345031738281,100.93712615966797,-0.11262481659650803
1455713736483,0.97,303.8741455078125,100.90520477294922,-0.13521908223628998
1455713736545,0.97,303.7953186035156,101.02556610107422,-0.31083688139915466
1455713736602,0.97,303.5789489746094,101.05651092529297,-0.44599267840385437
1455713736665,0.97,303.6214904785156,101.13837432861328,-0.45601940155029297
1455713736723,0.97,303.8822021484375,100.90031433105469,-0.3287593126296997
1455713736785,0.97,303.89373779296875,100.66422271728516,-0.1870192438364029
1455713736842,0.97,303.9525451660156,100.42528533935547,0.08249001204967499
1455713736905,0.97,304.1014099121094,100.20707702636719,0.16100987792015076
1455713736962,0.97,303.15631103515625,100.2822494506836,-0.1050296425819397
1455713737024,0.97,302.06256103515625,100.38184356689453,-0.4127979576587677
1455713737083,0.97,298.181396484375,100.92012023925781,-1.583150863647461
1455713737144,0.97,295.9270935058594,101.29129791259766,-2.382761240005493
1455713737202,0.97,292.4328308105469,102.45026397705078,-3.702312469482422
1455713737264,0.97,292.0825500488281,102.98611450195312,-4.00010871887207
1455713737322,0.97,292.4639892578125,103.2024154663086,-4.061007022857666
1455713737383,0.97,294.67169189453125,102.51354217529297,-3.875539779663086
1455713737441,0.97,296.4255676269531,101.38643646240234,-3.3708436489105225
1455713737504,0.97,301.6343994140625,99.32596588134766,-1.6295278072357178
1455713737561,0.97,305.4073486328125,98.2270278930664,-0.41775667667388916
1455713737623,0.97,312.442138671875,96.04640197753906,2.0737087726593018
1455713737681,0.97,313.6384582519531,95.87416076660156,2.839113473892212
1455713737743,0.97,314.30535888671875,96.55956268310547,4.223100662231445
1455713737800,0.97,313.4049377441406,96.93067169189453,4.489327907562256
1455713737863,0.97,310.029296875,97.99104309082031,4.394320011138916
1455713737920,0.97,307.945068359375,98.37627410888672,4.149334907531738
1455713737983,0.97,304.55523681640625,98.6953353881836,3.7802586555480957
1455713738040,0.97,302.6125793457031,98.36485290527344,3.6663994789123535
1455713738103,0.97,301.9409484863281,97.96649169921875,3.583535671234131
1455713738160,0.97,300.5583190917969,96.754150390625,3.376157522201538
1455713738222,0.97,299.94964599609375,96.15243530273438,3.5043740272521973
1455713738280,0.97,297.8513488769531,95.21548461914062,4.079311847686768
1455713738342,0.97,296.5520324707031,95.21368408203125,4.464384078979492
1455713738399,0.97,294.6992492675781,95.6239242553711,5.080467224121094
1455713738462,0.97,294.5643310546875,95.73422241210938,5.322023868560791
1455713738520,0.97,295.36346435546875,95.7619400024414,5.299402236938477
1455713738581,0.97,296.314453125,96.08051300048828,5.20233154296875
1455713738639,0.97,300.7316589355469,97.9716567993164,5.663656234741211
1455713738702,0.97,308.05908203125,100.5863037109375,6.968618392944336
1455713738758,0.97,312.46417236328125,101.87958526611328,7.752150535583496
1455713738821,0.97,320.2223205566406,103.180419921875,8.719182014465332
1455713738878,0.97,323.52313232421875,103.50071716308594,8.890838623046875
1455713738941,0.97,329.6902160644531,103.2258071899414,9.070185661315918
1455713738997,0.97,332.2549133300781,102.58220672607422,9.063806533813477
1455713739061,0.97,336.2282409667969,101.36555480957031,8.640074729919434
1455713739118,0.97,337.8912658691406,100.61444091796875,8.318755149841309
1455713739180,0.97,340.36676025390625,99.93946075439453,7.25720739364624
1455713739237,0.97,340.7881774902344,100.53736877441406,6.676641464233398
1455713739300,0.97,342.0246887207031,101.73908233642578,6.132862567901611
1455713739357,0.97,342.20672607421875,101.80046081542969,5.910143852233887
1455713739420,0.97,342.15240478515625,102.52021026611328,5.499649524688721
1455713739477,0.97,341.1608581542969,104.27201843261719,4.927976131439209
1455713739539,0.97,340.49188232421875,105.66744232177734,4.550212383270264
1455713739597,0.97,339.06658935546875,109.66569519042969,3.7985637187957764
1455713739659,0.97,338.46856689453125,110.66542053222656,3.3847227096557617
1455713739717,0.97,337.66033935546875,112.22293090820312,2.6192359924316406
1455713739779,0.97,337.485107421875,112.53759765625,2.286715030670166
1455713739837,0.97,336.69989013671875,112.98870086669922,1.6992777585983276
1455713739899,0.97,336.4050598144531,113.22676849365234,1.496803641319275
1455713739956,0.97,336.0335388183594,113.29385375976562,1.2916247844696045
1455713740020,0.97,335.59722900390625,113.58867645263672,1.0978386402130127
1455713740077,0.97,334.6630554199219,114.30210876464844,0.6725910305976868
1455713740138,0.97,334.23883056640625,114.58619689941406,0.5514781475067139
1455713740196,0.97,333.6816711425781,114.48374938964844,0.6871939897537231
1455713740259,0.97,334.8099060058594,112.91837310791016,1.792400598526001
1455713740315,0.97,335.8685302734375,111.85984802246094,2.6652169227600098
1455713740377,0.97,338.0121154785156,108.72643280029297,4.52573299407959
1455713740435,0.97,338.5355529785156,106.4033203125,5.329400062561035
1455713740498,0.97,339.08441162109375,101.023193359375,7.111588001251221
1455713740553,0.97,338.78656005859375,99.63443756103516,7.653249263763428
1455713740617,0.97,338.2553405761719,99.66682434082031,8.22380256652832
1455713740674,0.97,337.95562744140625,99.61625671386719,8.349040985107422
1455713740737,0.97,337.379638671875,99.7021484375,8.461151123046875
1455713740792,0.97,336.8235778808594,99.56536102294922,8.409979820251465
1455713740856,0.97,335.7026672363281,99.54244232177734,8.206180572509766
1455713740914,0.97,335.0243835449219,99.30801391601562,8.021191596984863
1455713740976,0.97,333.91119384765625,98.90873718261719,7.529704570770264
1455713741032,0.97,333.531005859375,98.31604766845703,7.093515396118164
1455713741097,0.97,333.1369323730469,97.98109436035156,6.753453731536865
1455713741154,0.97,331.6842346191406,96.57977294921875,6.0926194190979
1455713741216,0.97,330.6609802246094,96.25758361816406,5.653192043304443
1455713741273,0.97,327.9156188964844,95.69818115234375,4.541728973388672
1455713741334,0.97,326.51971435546875,95.56302642822266,4.056976795196533
1455713741392,0.97,324.2643737792969,95.51710510253906,3.122347831726074
1455713741455,0.97,323.29248046875,95.47349548339844,2.659684419631958
1455713741513,0.97,321.3482971191406,95.34474182128906,1.4968719482421875
1455713741577,0.97,318.7554626464844,95.4909439086914,0.10654594004154205
1455713741633,0.97,317.5897521972656,95.83250427246094,-0.526343047618866
1455713741696,0.97,316.3811950683594,96.14299011230469,-1.394063949584961
1455713741753,0.97,316.21820068359375,96.1684341430664,-1.6183263063430786
1455713741815,0.97,316.4562683105469,95.88240051269531,-1.6061822175979614
1455713741872,0.97,316.85638427734375,95.65789794921875,-1.473157525062561
1455713741934,0.97,317.5567626953125,95.34935760498047,-1.1995947360992432
1455713741992,0.97,317.9101867675781,95.24329376220703,-1.0903663635253906
1455713742053,0.97,318.9342041015625,94.91793060302734,-0.8268030285835266
1455713742112,0.97,319.4150390625,94.70569610595703,-0.6845848560333252
1455713742174,0.97,320.4808654785156,94.00198364257812,-0.33024829626083374
1455713742231,0.97,320.9799499511719,93.72420501708984,-0.1241951584815979
1455713742295,0.97,322.0841979980469,93.12423706054688,0.32328149676322937
1455713742351,0.97,322.69970703125,92.79595947265625,0.5805747509002686
1455713742413,0.97,323.5304260253906,92.33338928222656,1.0796430110931396
1455713742472,0.97,324.06695556640625,92.22183990478516,1.5226353406906128
1455713742534,0.97,324.324951171875,92.2430648803711,1.7051653861999512
1455713742591,0.97,324.804443359375,92.36512756347656,2.0107481479644775
1455713742653,0.97,324.9267883300781,92.46076202392578,2.1576380729675293
1455713742711,0.97,325.3309326171875,92.6562271118164,2.4363372325897217
1455713742773,0.97,325.4596862792969,92.7155532836914,2.5187366008758545
1455713742830,0.97,325.43310546875,92.82403564453125,2.5982401371002197
1455713742893,0.97,325.35491943359375,92.88764190673828,2.653496265411377
1455713742951,0.97,324.99859619140625,92.94403839111328,2.6629629135131836
1455713743012,0.97,324.626953125,92.92120361328125,2.5716843605041504
1455713743070,0.97,324.15252685546875,92.89907836914062,2.3945090770721436
1455713743133,0.97,323.885498046875,92.8760986328125,2.1914477348327637
1455713743190,0.97,323.7471008300781,92.87371826171875,2.1045403480529785
1455713743252,0.97,323.56427001953125,92.83993530273438,1.8999078273773193
1455713743310,0.97,323.42376708984375,92.8126449584961,1.790433406829834
1455713743372,0.97,322.8417053222656,92.6582260131836,1.551513433456421
1455713743429,0.97,322.6332702636719,92.60067749023438,1.4501397609710693
1455713743492,0.97,322.27471923828125,92.46941375732422,1.334545612335205
1455713743548,0.97,322.1686096191406,92.39807891845703,1.2940425872802734
1455713743611,0.97,321.95477294921875,92.21796417236328,1.2570366859436035
1455713743669,0.97,321.8947448730469,92.02294158935547,1.2222846746444702
1455713743731,0.97,322.11785888671875,91.38648986816406,1.2096078395843506
1455713743788,0.97,322.546142578125,88.55720520019531,1.4362062215805054
1455713743851,0.97,322.55950927734375,87.23162078857422,2.3023152351379395
1455713743909,0.97,321.7366638183594,86.04957580566406,3.262885808944702
1455713743970,0.97,320.9031677246094,85.68116760253906,3.649200916290283
1455713744028,0.97,318.3211975097656,85.3105239868164,4.024451732635498
1455713744092,0.97,316.7997131347656,85.22947692871094,4.133570671081543
1455713744148,0.97,314.08160400390625,85.02019500732422,4.418976783752441
1455713744210,0.97,313.0859069824219,84.90115356445312,4.583652973175049
1455713744268,0.97,312.1673278808594,84.80426788330078,4.831028461456299
1455713744331,0.97,312.0575866699219,84.73809051513672,4.917567253112793
1455713744388,0.97,311.8046875,84.91754150390625,4.754912853240967
1455713744449,0.97,311.6114501953125,85.16170501708984,4.528492450714111
1455713744507,0.97,311.4460144042969,85.30747985839844,4.1012091636657715
1455713744569,0.97,311.3497619628906,84.95682525634766,3.7967467308044434
1455713744627,0.97,312.44110107421875,81.20279693603516,3.671508312225342
1455713744691,0.97,313.7506408691406,76.49090576171875,4.423539638519287
1455713744745,0.97,314.3263854980469,75.05915832519531,5.017110347747803
1455713744809,0.97,314.68310546875,74.31976318359375,6.0701069831848145
1455713744867,0.97,314.0140075683594,75.57657623291016,6.125458717346191
1455713744929,0.97,310.42779541015625,77.53118133544922,5.699063777923584
1455713744984,0.97,307.6115417480469,78.60388946533203,5.098321437835693
1455713745049,0.97,300.76025390625,81.86805725097656,2.9654994010925293
1455713745106,0.97,297.2161865234375,82.76229095458984,1.732171893119812
1455713745168,0.97,290.10247802734375,85.1597671508789,-1.1321535110473633
1455713745225,0.97,285.4710693359375,85.12130737304688,-3.378438949584961
1455713745288,0.97,270.81201171875,77.016357421875,-10.901359558105469
1455713745345,0.97,262.9034423828125,72.6265640258789,-15.0120267868042
1455713745408,0.97,248.6798553466797,62.12397003173828,-24.477807998657227
1455713745466,0.97,235.24533081054688,53.07807159423828,-34.614410400390625
1455713745527,0.97,229.71844482421875,48.99806594848633,-69.68848419189453
1455713745585,0.97,220.59170532226562,40.664615631103516,-74.39728546142578
1455713745648,0.97,216.75253295898438,36.69819259643555,-76.68033599853516
1455713745704,0.97,212.3275909423828,28.922121047973633,-79.74234008789062
1455713745767,0.97,211.58021545410156,24.973915100097656,-80.81449127197266
1455713745825,0.97,207.60507202148438,20.964570999145508,-82.47715759277344
1455713745887,0.97,207.27761840820312,20.730772018432617,-82.35472106933594
1455713745944,0.97,211.58436584472656,20.581029891967773,-81.22147369384766
1455713746006,0.97,213.99021911621094,20.618221282958984,-80.59528350830078
1455713746063,0.97,216.42555236816406,21.036134719848633,-80.08040618896484
1455713746127,0.97,217.7288055419922,20.737642288208008,-80.09236145019531
1455713746183,0.97,219.03570556640625,20.587020874023438,-80.20195770263672
1455713746247,0.97,222.1291961669922,20.170398712158203,-80.7338638305664
1455713746303,0.97,223.60438537597656,19.789775848388672,-81.13581085205078
1455713746366,0.97,226.6099853515625,19.417264938354492,-82.09171295166016
1455713746433,0.97,228.0181427001953,19.425920486450195,-82.58736419677734
1455713746486,0.97,230.3990478515625,19.066238403320312,-83.2090835571289
1455713746543,0.97,230.54501342773438,18.984407424926758,-83.47217559814453
1455713746605,0.97,228.81643676757812,19.939634323120117,-84.2838363647461
1455713746663,0.97,227.85585021972656,20.584753036499023,-84.69977569580078
1455713746725,0.97,227.17111206054688,20.872116088867188,-84.72745513916016
1455713746782,0.97,226.99560546875,20.647375106811523,-84.47785949707031
1455713746845,0.97,226.66259765625,20.553119659423828,-84.24156188964844
1455713746903,0.97,226.58807373046875,20.987077713012695,-84.4305419921875
1455713746964,0.97,227.3456573486328,21.4093074798584,-84.69389343261719
1455713747022,0.97,228.1080322265625,21.30376434326172,-84.82233428955078
1455713747085,0.97,228.61178588867188,21.302461624145508,-84.87995910644531
1455713747142,0.97,230.88198852539062,21.226383209228516,-84.53890991210938
1455713747205,0.97,232.10971069335938,21.07733154296875,-84.30303192138672
1455713747262,0.97,233.2308807373047,20.992801666259766,-84.11454772949219
1455713747324,0.97,233.36920166015625,21.041711807250977,-84.09303283691406
1455713747382,0.97,233.2806396484375,20.880144119262695,-84.07588958740234
